rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1720654910731833483,,157,,1720654910,731687474,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910732707707,,158,,1720654910,732481075,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910732712032,,159,,1720654910,732512010,'',2,"""/sick_lms_5xx""","""Safety fieldset 0, pointcounter = [  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,\","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3288,- /rosout
1720654910733010929,,160,,1720654910,732882779,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910733730427,,161,,1720654910,733644016,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910733734882,,162,,1720654910,733663307,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910734693743,,163,,1720654910,734482122,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910735267190,,164,,1720654910,735137978,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910736224627,,165,,1720654910,735876598,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910736296791,,166,,1720654910,736164990,'',2,"""/sick_lms_5xx""","""sick_lms_5xx","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3719,- /rosout
1720654910736502216,,167,,1720654910,736395907,'',2,"""/sick_lms_5xx""","""sick_lms_5xx","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3724,- /rosout
1720654910736678918,,168,,1720654910,736606876,'',2,"""/sick_lms_5xx""","""sick_lms_5xx","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3729,- /rosout
1720654910736682155,,169,,1720654910,736622102,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910737393975,,170,,1720654910,737332117,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910737421918,,171,,1720654910,737349838,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910738246037,,172,,1720654910,738180975,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910738262225,,173,,1720654910,738199785,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910739022891,,174,,1720654910,738923880,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910739031256,,175,,1720654910,738941011,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910740047861,,176,,1720654910,739907808,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910740054143,,177,,1720654910,739928753,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910741140464,,178,,1720654910,740883452,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910741143577,,179,,1720654910,740899702,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910741768880,,180,,1720654910,741587746,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910742480213,,181,,1720654910,742341237,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",130,- /rosout
1720654910742731391,,182,,1720654910,742640946,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",136,- /rosout
1720654910743059050,,183,,1720654910,742939761,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",148,- /rosout
1720654910743331099,,184,,1720654910,743231126,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",154,- /rosout
1720654910743623620,,185,,1720654910,743512410,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",160,- /rosout
1720654910743884847,,186,,1720654910,743815346,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",166,- /rosout
1720654910744228749,,187,,1720654910,744102362,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",172,- /rosout
1720654910744235124,,188,,1720654910,744115545,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_laser.cpp""","""string, rosNodePtr, bool, int&)""",651,- /rosout
1720654910744248781,,189,,1720654910,744127442,'',2,"""/sick_lms_5xx""","""Setup completed, sick_scan_xd is up and running. Pointcloud is published on topic\","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_laser.cpp""","""string, rosNodePtr, bool, int&)""",669,- /rosout
1720654910744648446,,190,,1720654910,744586955,'',4,"""/sick_lms_5xx""","""Field 15 of received data is not equal to 0 (B). Unexpected data, ignoring scan\n""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_parser.cpp""","""SickGenericParser",1253,- /rosout
1720654910744696950,,191,,1720654910,744604040,'',4,"""/sick_lms_5xx""","""Field 15 of received data is not equal to 0 (B). Unexpected data, ignoring scan\n""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_parser.cpp""","""SickGenericParser",1253,- /rosout
1720654910825975107,,192,,1720654910,825731369,'',4,"""/sick_lms_5xx""","""Field 15 of received data is not equal to 0 (B). Unexpected data, ignoring scan\n""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_parser.cpp""","""SickGenericParser",1253,- /rosout
1720654910833057104,,193,,1720654910,832845884,'',4,"""/sick_lms_5xx""","""Field 15 of received data is not equal to 0 (B). Unexpected data, ignoring scan\n""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_parser.cpp""","""SickGenericParser",1253,- /rosout
1720654911346927762,,1,,1720654911,346590714,'',2,"""/rear_left_camera/camera_nodelet_manager""","""Camera serial path ""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",241,- /rosout
1720654911346944051,,2,,1720654911,346614677,'',2,"""/rear_left_camera/camera_nodelet_manager""","""Using camera serial 19142087""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",254,- /rosout
1720654911395624804,,1,,1720654911,395211383,'',2,"""/rear_center_camera/camera_nodelet_manager""","""Camera serial path ""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",241,- /rosout
1720654911395637386,,2,,1720654911,395237727,'',2,"""/rear_center_camera/camera_nodelet_manager""","""Using camera serial 18480369""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",254,- /rosout
1720654911516073254,,1,,1720654911,515908161,'',2,"""/rear_right_camera/camera_nodelet_manager""","""Camera serial path ""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",241,- /rosout
1720654911516081585,,2,,1720654911,515926413,'',2,"""/rear_right_camera/camera_nodelet_manager""","""Using camera serial 19142088""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",254,- /rosout
1720654911801136817,,3,,1720654911,800904013,'',2,"""/rear_left_camera/camera_nodelet_manager""","""Connected to camera.""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",423,- /rosout
1720654911903076442,,3,,1720654911,902551734,'',2,"""/rear_center_camera/camera_nodelet_manager""","""Connected to camera.""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",423,- /rosout
1720654911905270117,,3,,1720654911,905083110,'',2,"""/rear_right_camera/camera_nodelet_manager""","""Connected to camera.""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",423,- /rosout
1720654911908927422,,4,,1720654911,908544156,'',2,"""/rear_left_camera/camera_nodelet_manager""","""Started camera.""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",464,- /rosout
1720654911908944012,,5,,1720654911,908574342,'',2,"""/rear_left_camera/camera_nodelet_manager""","""Attention","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",465,- /rosout
1720654911979308437,,6,,1720654911,979101605,'',2,"""/rear_left_camera/camera_nodelet_manager""","""camera calibration URL","""/tmp/binarydeb/ros-noetic-camera-info-manager-1.12.0/src/camera_info_manager.cpp""","""CameraInfoManager",227,- /rosout
1720654911998869172,,4,,1720654911,998628948,'',2,"""/rear_right_camera/camera_nodelet_manager""","""Started camera.""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",464,- /rosout
1720654911998883956,,5,,1720654911,998651404,'',2,"""/rear_right_camera/camera_nodelet_manager""","""Attention","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",465,- /rosout
1720654912000887027,,4,,1720654912,657856,'',2,"""/rear_center_camera/camera_nodelet_manager""","""Started camera.""","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",464,- /rosout
1720654912000941992,,5,,1720654912,678271,'',2,"""/rear_center_camera/camera_nodelet_manager""","""Attention","""/tmp/binarydeb/ros-noetic-pointgrey-camera-driver-0.15.1/src/nodelet.cpp""","""PointGreyCameraNodelet",465,- /rosout
1720654912057861804,,6,,1720654912,57677747,'',2,"""/rear_center_camera/camera_nodelet_manager""","""camera calibration URL","""/tmp/binarydeb/ros-noetic-camera-info-manager-1.12.0/src/camera_info_manager.cpp""","""CameraInfoManager",227,- /rosout
1720654912058416156,,6,,1720654912,58312744,'',2,"""/rear_right_camera/camera_nodelet_manager""","""camera calibration URL","""/tmp/binarydeb/ros-noetic-camera-info-manager-1.12.0/src/camera_info_manager.cpp""","""CameraInfoManager",227,- /rosout
1720654969721320757,,31,,1720654969,720964487,'',4,"""/velodyne_nodelet_manager""","""Packet containing angle overflow, first angle","""/home/ivsg/catkin_ws/src/velodyne/velodyne_pointcloud/src/lib/rawdata.cc""","""RawData",683,- /rosout
