rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,LockStatus,NumOfSats,HDOP,AgeOfDiff,xEast,yNorth,zUp,BaseStationID,NTRIP_Status,MessageDisplay
1720654920410324411,,84,,1720654920,409924030,"""SparkFun GPS Diagnostic""",6,12,0.5,0.4,-174294.97019511784,-46412.932719000244,-2668.8163484114366,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654920521307156,,85,,1720654920,520930290,"""SparkFun GPS Diagnostic""",6,12,0.5,0.1,-174294.51633805886,-46411.877997693984,-2668.748241775001,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654920603472964,,86,,1720654920,603004932,"""SparkFun GPS Diagnostic""",6,12,0.5,0.2,-174294.06204117285,-46410.81226917619,-2668.692047795268,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654920706641104,,87,,1720654920,706259727,"""SparkFun GPS Diagnostic""",6,12,0.48,0.3,-174293.6010266462,-46409.741160446036,-2668.633630582637,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654920836550031,,88,,1720654920,835795402,"""SparkFun GPS Diagnostic""",6,12,0.49,0.2,-174293.1452698149,-46408.66229595793,-2668.5572933239437,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921012795845,,89,,1720654921,12343406,"""SparkFun GPS Diagnostic""",6,12,0.49,0.3,-174292.2076176542,-46406.488286439664,-2668.409789513583,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921102663112,,90,,1720654921,101294517,"""SparkFun GPS Diagnostic""",6,12,0.52,0.4,-174291.73651353724,-46405.39032818091,-2668.3348954230682,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921217167494,,91,,1720654921,216146469,"""SparkFun GPS Diagnostic""",6,12,0.5,0.5,-174291.25865149818,-46404.29625473291,-2668.2568442290662,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921318908565,,92,,1720654921,318404197,"""SparkFun GPS Diagnostic""",6,12,0.5,0.2,-174290.76884545488,-46403.191652979076,-2668.187393985159,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921417045091,,93,,1720654921,415167093,"""SparkFun GPS Diagnostic""",6,12,0.49,0.2,-174290.27461701303,-46402.086816452895,-2668.1138199377824,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921503425939,,94,,1720654921,502781391,"""SparkFun GPS Diagnostic""",6,12,0.5,0.3,-174289.7805150524,-46400.982749134564,-2668.0362535908243,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921603290949,,95,,1720654921,602974176,"""SparkFun GPS Diagnostic""",6,12,0.49,0.4,-174289.28010523148,-46399.8640120142,-2667.959408644871,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921722632118,,96,,1720654921,722285985,"""SparkFun GPS Diagnostic""",6,12,0.49,0.3,-174288.7741948316,-46398.741156671575,-2667.90439251586,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921816595995,,97,,1720654921,815702199,"""SparkFun GPS Diagnostic""",6,12,0.49,0.2,-174288.26157569492,-46397.61897177002,-2667.8311912043046,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654921904109810,,98,,1720654921,903019666,"""SparkFun GPS Diagnostic""",6,12,0.49,0.3,-174287.7401762705,-46396.48293144341,-2667.7566489649025,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
